0, 0, Header, 1, 2, 192
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Program_c, 0, 0
2, 0, Note_on_c, 0, 69, 100
2, 96, Note_on_c, 0, 69, 0
2, 96, Note_on_c, 0, 77, 100
2, 192, Note_on_c, 0, 77, 0
2, 192, Note_on_c, 0, 77, 100
2, 192, Note_on_c, 0, 72, 100
2, 384, Note_on_c, 0, 73, 100
2, 480, Note_on_c, 0, 77, 0
2, 480, Note_on_c, 0, 72, 0
2, 576, Note_on_c, 0, 73, 0
2, 576, Note_on_c, 0, 75, 100
2, 720, Note_on_c, 0, 77, 100
2, 768, Note_on_c, 0, 75, 0
2, 768, Note_on_c, 0, 72, 100
2, 912, Note_on_c, 0, 77, 0
2, 960, Note_on_c, 0, 72, 0
2, 1152, Note_on_c, 0, 77, 100
2, 1344, Note_on_c, 0, 77, 0
2, 1344, Note_on_c, 0, 77, 100
2, 1344, Note_on_c, 0, 80, 100
2, 1536, Note_on_c, 0, 77, 0
2, 1536, Note_on_c, 0, 80, 0
2, 1536, Note_on_c, 0, 80, 100
2, 1728, Note_on_c, 0, 80, 0
2, 2224, Note_on_c, 0, 77, 100
2, 2320, Note_on_c, 0, 80, 100
2, 2416, Note_on_c, 0, 77, 0
2, 2464, Note_on_c, 0, 77, 100
2, 2512, Note_on_c, 0, 80, 0
2, 2640, Note_on_c, 0, 77, 100
2, 2656, Note_on_c, 0, 77, 0
2, 2832, Note_on_c, 0, 77, 0
2, 2832, Note_on_c, 0, 80, 100
2, 3024, Note_on_c, 0, 80, 0
2, 3024, Note_on_c, 0, 72, 100
2, 3072, Note_on_c, 0, 77, 100
2, 3120, Note_on_c, 0, 72, 0
2, 3168, Note_on_c, 0, 77, 0
2, 3168, Note_on_c, 0, 77, 100
2, 3264, Note_on_c, 0, 77, 0
2, 3264, Note_on_c, 0, 72, 100
2, 3360, Note_on_c, 0, 72, 0
2, 3360, Note_on_c, 0, 77, 100
2, 3456, Note_on_c, 0, 77, 0
2, 3456, Note_on_c, 0, 79, 100
2, 3456, Note_on_c, 0, 80, 100
2, 3552, Note_on_c, 0, 79, 0
2, 3552, Note_on_c, 0, 80, 0
2, 3648, Note_on_c, 0, 77, 100
2, 3648, Note_on_c, 0, 80, 100
2, 3696, Note_on_c, 0, 80, 100
2, 3792, Note_on_c, 0, 80, 100
2, 3840, Note_on_c, 0, 77, 0
2, 3840, Note_on_c, 0, 80, 0
2, 3888, Note_on_c, 0, 80, 0
2, 3888, Note_on_c, 0, 77, 100
2, 3984, Note_on_c, 0, 80, 0
2, 3984, Note_on_c, 0, 76, 100
2, 3984, Note_on_c, 0, 77, 100
2, 4080, Note_on_c, 0, 77, 0
2, 4080, Note_on_c, 0, 74, 100
2, 4176, Note_on_c, 0, 76, 0
2, 4176, Note_on_c, 0, 77, 0
2, 4272, Note_on_c, 0, 74, 0
2, 4272, Note_on_c, 0, 74, 100
2, 4464, Note_on_c, 0, 74, 0
2, 4464, Note_on_c, 0, 77, 100
2, 4656, Note_on_c, 0, 77, 0
2, 4656, Note_on_c, 0, 77, 100
2, 4752, Note_on_c, 0, 72, 100
2, 4848, Note_on_c, 0, 77, 0
2, 4848, Note_on_c, 0, 77, 100
2, 4944, Note_on_c, 0, 72, 0
2, 5040, Note_on_c, 0, 77, 0
