0, 0, Header, 1, 2, 192
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Program_c, 0, 1
2, 0, Note_on_c, 0, 38, 100
2, 0, Note_on_c, 0, 52, 100
2, 92, Note_on_c, 0, 48, 100
2, 96, Note_on_c, 0, 38, 0
2, 124, Note_on_c, 0, 48, 0
2, 128, Note_on_c, 0, 52, 100
2, 160, Note_on_c, 0, 52, 0
2, 160, Note_on_c, 0, 48, 100
2, 192, Note_on_c, 0, 48, 0
2, 192, Note_on_c, 0, 57, 100
2, 216, Note_on_c, 0, 45, 100
2, 224, Note_on_c, 0, 57, 0
2, 240, Note_on_c, 0, 60, 100
2, 248, Note_on_c, 0, 45, 0
2, 272, Note_on_c, 0, 60, 0
2, 288, Note_on_c, 0, 60, 100
2, 320, Note_on_c, 0, 60, 0
2, 336, Note_on_c, 0, 52, 0
2, 336, Note_on_c, 0, 60, 100
2, 368, Note_on_c, 0, 60, 0
2, 384, Note_on_c, 0, 52, 100
2, 416, Note_on_c, 0, 52, 0
2, 432, Note_on_c, 0, 52, 100
2, 464, Note_on_c, 0, 52, 0
2, 480, Note_on_c, 0, 59, 100
2, 512, Note_on_c, 0, 59, 0
2, 528, Note_on_c, 0, 59, 100
2, 560, Note_on_c, 0, 59, 0
2, 576, Note_on_c, 0, 59, 100
2, 608, Note_on_c, 0, 59, 0
2, 624, Note_on_c, 0, 81, 100
2, 656, Note_on_c, 0, 81, 0
2, 672, Note_on_c, 0, 59, 100
2, 704, Note_on_c, 0, 59, 0
2, 728, Note_on_c, 0, 59, 100
2, 800, Note_on_c, 0, 59, 0
2, 816, Note_on_c, 0, 59, 100
2, 848, Note_on_c, 0, 59, 0
2, 864, Note_on_c, 0, 81, 100
2, 936, Note_on_c, 0, 81, 0
2, 936, Note_on_c, 0, 64, 100
2, 968, Note_on_c, 0, 64, 0
2, 984, Note_on_c, 0, 81, 100
2, 1046, Note_on_c, 0, 81, 0
2, 1056, Note_on_c, 0, 81, 100
2, 1128, Note_on_c, 0, 81, 0
2, 1128, Note_on_c, 0, 72, 100
2, 1200, Note_on_c, 0, 72, 0
2, 1224, Note_on_c, 0, 77, 100
2, 1296, Note_on_c, 0, 77, 0
2, 1296, Note_on_c, 0, 79, 100
2, 1368, Note_on_c, 0, 79, 0
2, 1368, Note_on_c, 0, 72, 100
2, 1440, Note_on_c, 0, 72, 0
2, 1440, Note_on_c, 0, 81, 100
2, 1512, Note_on_c, 0, 81, 0
2, 1528, Note_on_c, 0, 67, 100
2, 1560, Note_on_c, 0, 67, 0
2, 1624, Note_on_c, 0, 74, 100
2, 1656, Note_on_c, 0, 74, 0
2, 1660, Note_on_c, 0, 79, 100
2, 1692, Note_on_c, 0, 79, 0
2, 1720, Note_on_c, 0, 72, 100
2, 1752, Note_on_c, 0, 72, 0
2, 1808, Note_on_c, 0, 74, 100
2, 1840, Note_on_c, 0, 74, 0
2, 1856, Note_on_c, 0, 79, 100
2, 1888, Note_on_c, 0, 79, 0
2, 1904, Note_on_c, 0, 72, 100
2, 1936, Note_on_c, 0, 72, 0
2, 1952, Note_on_c, 0, 74, 100
2, 1992, Note_on_c, 0, 67, 100
2, 2024, Note_on_c, 0, 74, 0
2, 2024, Note_on_c, 0, 67, 0
2, 2048, Note_on_c, 0, 79, 100
